1762290164.0478878,511, 6372, 0, 1
1762290164.1095757,511, 6372, 0, 1
1762290164.1805677,511, 6372, 0, 1
1762290164.2514622,511, 6372, 0, 1
1762290164.3232238,511, 6372, 0, 1
1762290164.393814,511, 6372, 0, 1
1762290164.4646583,511, 6372, 0, 1
1762290164.535902,512, 6372, 0, 1
1762290164.6072094,511, 6372, 0, 1
1762290164.6779757,511, 6372, 0, 1
1762290164.7484016,511, 6372, 0, 1
1762290164.8196855,511, 6372, 0, 1
1762290164.890479,511, 6372, 0, 1
1762290164.9615088,511, 6372, 0, 1
1762290165.0324764,512, 6372, 0, 1
1762290165.1036506,511, 6372, 0, 1
1762290165.1750307,511, 6372, 0, 1
1762290165.246189,511, 6372, 0, 1
1762290165.316726,512, 6372, 0, 1
1762290165.3882685,512, 6372, 0, 1
1762290165.4586823,511, 6372, 0, 1
1762290165.5295885,513, 6372, 0, 1
1762290165.601152,514, 6372, 0, 1
1762290165.672206,529, 6372, 0, 1
1762290165.7430646,551, 6374, 1, 1
1762290165.8137512,568, 6386, 1, 0
1762290165.8850644,577, 6404, 0, 1
1762290165.9556324,593, 6426, 1, 0
1762290166.0264857,616, 6454, 1, 0
1762290166.097975,637, 6490, 1, 1
1762290166.168691,654, 6536, 0, 0
1762290166.2396772,668, 6590, 1, 0
1762290166.3109984,682, 6648, 0, 0
1762290166.3813338,698, 6714, 1, 0
1762290166.4526749,714, 6786, 1, 1
1762290166.52389,738, 6866, 1, 0
1762290166.5944116,756, 6954, 1, 0
1762290166.6657283,766, 7050, 1, 1
1762290166.7373192,778, 7156, 0, 1
1762290166.8083253,797, 7266, 1, 0
1762290166.8792996,812, 7386, 1, 0
1762290166.9496105,825, 7514, 1, 0
1762290167.021049,840, 7650, 1, 0
1762290167.092479,861, 7796, 0, 1
1762290167.1624932,893, 7952, 0, 1
1762290167.2336543,923, 8120, 0, 0
1762290167.304565,952, 8300, 0, 0
1762290167.3760428,1002, 8490, 1, 0
1762290167.4473124,1018, 8686, 1, 1
1762290167.517612,1018, 8886, 1, 1
1762290167.5884652,1018, 9088, 0, 0
1762290167.659982,1018, 9290, 1, 0
1762290167.7308435,1018, 9492, 0, 1
1762290167.8021755,1018, 9694, 1, 0
1762290167.8732388,1018, 9894, 0, 1
1762290167.9445105,1018, 10096, 0, 0
1762290168.0150123,1018, 10298, 1, 1
1762290168.0859463,1018, 10500, 0, 0
1762290168.156674,1018, 10702, 1, 0
1762290168.2282681,1018, 10904, 0, 1
1762290168.2994392,1018, 11106, 1, 0
1762290168.3689806,1018, 11306, 0, 1
1762290168.4410186,1018, 11508, 0, 0
1762290168.5121238,1018, 11710, 1, 1
1762290168.5824115,1018, 11912, 0, 0
1762290168.6535022,1018, 12114, 1, 1
1762290168.7246757,1018, 12316, 0, 1
1762290168.7955143,1018, 12518, 1, 0
1762290168.8671849,1018, 12720, 0, 1
1762290168.9376156,1018, 12922, 1, 0
1762290169.008841,1018, 13122, 1, 1
1762290169.0794027,1018, 13324, 0, 0
1762290169.150888,1015, 13526, 1, 1
