1762290169.150888,1015,13526,1,1
1762290169.2222724,996,13726,1,1
1762290169.2925131,982,13924,0,0
1762290169.3635473,956,14120,0,0
1762290169.4345937,942,14314,1,1
1762290169.5061104,927,14506,0,1
1762290169.5765815,920,14698,1,1
1762290169.6476748,911,14888,0,0
1762290169.7194114,908,15076,0,1
1762290169.7903416,894,15262,1,0
1762290169.8604069,887,15444,0,0
1762290169.932149,876,15624,0,0
1762290170.0029497,868,15800,0,0
1762290170.0738566,864,15972,0,0
1762290170.1451747,853,16142,1,0
1762290170.2158353,850,16306,1,1
1762290170.2870271,847,16468,0,0
1762290170.3576941,844,16628,0,1
1762290170.4288778,838,16784,0,0
1762290170.5002792,828,16940,0,1
1762290170.5712783,825,17090,1,0
1762290170.6415098,822,17236,0,0
1762290170.7125928,820,17380,0,1
1762290170.7834182,816,17522,1,0
1762290170.8542314,811,17662,1,0
1762290170.925765,801,17798,1,1
1762290170.997388,794,17932,0,1
1762290171.067889,781,18058,1,1
1762290171.1388516,773,18180,0,0
1762290171.209448,762,18294,0,1
1762290171.2805564,748,18404,0,0
1762290171.3520427,744,18506,1,1
1762290171.4229045,742,18606,1,0
1762290171.4938755,730,18702,1,1
1762290171.5650125,723,18794,0,1
1762290171.6361477,717,18882,1,1
1762290171.7067797,712,18966,1,1
1762290171.7778065,706,19048,0,0
1762290171.8490534,698,19128,0,1
1762290171.9203298,693,19204,0,1
1762290171.9911778,691,19276,0,1
1762290172.061491,683,19346,1,1
1762290172.1333225,675,19416,0,1
1762290172.203375,668,19480,0,1
1762290172.2745874,651,19542,1,0
1762290172.3458507,636,19598,1,0
1762290172.4172134,631,19646,1,1
1762290172.4883626,624,19692,0,1
1762290172.559115,620,19734,1,1
1762290172.629369,616,19776,0,1
1762290172.7012427,610,19816,0,1
1762290172.7721438,606,19852,0,0
1762290172.8432643,598,19888,0,1
1762290172.9136992,596,19920,0,0
1762290172.9845114,592,19952,0,1
1762290173.0562253,591,19980,0,0
1762290173.1269758,591,20010,1,0
1762290173.1983652,591,20038,1,0
1762290173.268492,591,20066,1,1
1762290173.3395119,591,20094,1,1
1762290173.4109945,591,20124,0,1
1762290173.4817603,591,20152,0,1
1762290173.5532608,591,20180,0,0
1762290173.6242523,591,20208,0,0
1762290173.6948931,573,20238,1,0
1762290173.7659268,540,20260,0,0
1762290173.836708,517,20272,0,1
1762290173.9079401,505,20272,0,0
1762290173.9791095,490,20272,0,0
