1762290023.884085,520,4426,1,1
1762290023.9554152,566,4426,1,1
1762290024.0257432,618,4440,0,0
1762290024.096709,656,4476,0,1
1762290024.1681948,700,4528,0,1
1762290024.2395568,758,4596,0,0
1762290024.3099558,779,4688,0,1
1762290024.3815124,814,4794,1,1
1762290024.4516504,816,4918,1,0
1762290024.5233915,837,5050,1,1
1762290024.5942066,843,5192,0,0
1762290024.6650171,843,5342,1,1
1762290024.736327,843,5496,0,1
1762290024.8069224,843,5650,1,1
1762290024.8774486,843,5806,1,0
1762290024.9489067,843,5960,0,0
1762290025.0205884,843,6116,0,0
1762290025.0908892,843,6272,0,1
1762290025.162137,843,6426,1,1
1762290025.2329772,843,6582,1,1
1762290025.303574,843,6738,1,0
1762290025.3748596,843,6892,1,0
1762290025.4464104,843,7048,0,0
1762290025.5173783,843,7204,0,0
1762290025.5883434,843,7360,0,1
1762290025.6593187,843,7514,0,1
1762290025.7303693,843,7670,1,1
1762290025.8013923,843,7826,1,1
1762290025.8721242,843,7982,1,0
1762290025.9434333,843,8138,1,0
1762290026.0144289,843,8292,0,0
1762290026.0848477,843,8448,0,0
1762290026.1565144,843,8604,0,0
1762290026.2275715,843,8760,0,1
1762290026.297619,843,8916,0,1
1762290026.3689497,843,9070,1,1
1762290026.4399161,843,9226,1,0
1762290026.5114412,843,9382,1,0
1762290026.5825243,843,9536,0,0
1762290026.6534562,843,9692,0,0
1762290026.7243588,843,9848,0,1
1762290026.7953653,843,10002,1,1
1762290026.8661847,843,10158,1,0
1762290026.9370172,843,10312,0,0
1762290027.0077646,843,10468,0,1
1762290027.0787516,843,10622,1,1
1762290027.150001,843,10778,1,0
1762290027.2211387,843,10932,0,0
1762290027.292207,843,11088,0,1
1762290027.3635576,843,11242,1,1
1762290027.4337692,843,11398,1,0
1762290027.5053387,843,11552,0,0
1762290028,843,11708,0,0
1762290027.6474307,843,11864,0,1
1762290027.7181766,843,12018,1,1
1762290027.788914,843,12174,1,0
1762290027.8604798,843,12328,0,0
1762290027.9315555,843,12484,0,1
1762290028.001947,843,12638,1,1
1762290028.0726323,843,12794,1,0
1762290028.1437001,843,12948,0,0
1762290028.215041,843,13104,0,1
1762290028.2859464,843,13258,1,1
1762290028.356649,843,13414,1,0
1762290028.4285524,843,13568,0,0
1762290028.4993913,843,13724,0,1
1762290028.5705118,843,13878,1,1
1762290028.641627,843,14034,1,0
1762290028.7120743,843,14188,0,0
1762290028.782981,843,14344,0,1
1762290028.8540027,843,14498,1,1
1762290028.924832,843,14654,1,0
1762290028.9965346,843,14808,0,0
1762290029.0675788,843,14964,0,1
1762290029.1379058,843,15118,1,1
1762290029.2089653,843,15274,1,0
1762290029.2798326,843,15428,0,1
1762290029.3507571,843,15582,1,1
1762290029.4222262,843,15738,1,0
1762290029.492626,843,15892,0,0
1762290029.563826,843,16048,0,1
1762290029.6354227,843,16202,1,1
1762290029.7058249,843,16358,1,0
1762290029.777594,843,16512,0,0
