1762290091.9024403,511, -4, 0, 1
1762290091.97397,511, -4, 0, 1
1762290092.0438247,511, -4, 0, 1
1762290092.1150234,511, -4, 0, 1
1762290092.1860878,511, -4, 0, 1
1762290092.2569811,511, -4, 0, 1
1762290092.3288126,511, -4, 0, 1
1762290092.3989196,511, -4, 0, 1
1762290092.4708934,511, -4, 0, 1
1762290092.5415375,511, -4, 0, 1
1762290092.6127381,511, -4, 0, 1
1762290092.683583,511, -4, 0, 1
1762290092.753952,511, -4, 0, 1
1762290092.824881,511, -4, 0, 1
1762290092.8964326,511, -4, 0, 1
1762290092.9670517,511, -4, 0, 1
1762290093.0384803,511, -4, 0, 1
1762290093.109885,511, -4, 0, 1
1762290093.1804776,547, -4, 0, 1
1762290093.2514505,572, 4, 0, 1
1762290093.3226523,607, 22, 1, 0
1762290093.3928895,645, 54, 1, 0
1762290093.4644597,664, 100, 0, 0
1762290093.5358531,665, 158, 1, 0
1762290093.606556,665, 216, 0, 0
1762290093.6774786,665, 276, 0, 1
1762290093.7481973,665, 336, 0, 1
1762290093.8191285,665, 394, 1, 1
1762290093.8903883,665, 454, 1, 1
1762290093.9617767,665, 514, 1, 0
1762290094.0324898,665, 574, 1, 0
1762290094.103064,665, 632, 0, 0
1762290094.1740694,665, 692, 0, 0
1762290094.2454748,665, 752, 0, 1
1762290094.3161938,665, 812, 0, 1
1762290094.3870358,665, 870, 1, 1
1762290094.4579287,665, 930, 1, 1
1762290094.5296078,665, 990, 1, 0
1762290094.600168,665, 1050, 1, 0
1762290094.6709971,665, 1108, 0, 0
1762290094.7424214,665, 1168, 0, 0
1762290094.8135808,665, 1228, 0, 1
1762290094.8841436,665, 1288, 0, 1
1762290094.9556208,665, 1346, 1, 1
1762290095.0263734,665, 1406, 1, 1
1762290095.0973995,665, 1466, 1, 0
1762290095.1689317,665, 1526, 1, 0
1762290095.2397165,665, 1584, 0, 0
1762290095.3109047,665, 1644, 0, 0
1762290095.3819518,665, 1704, 0, 1
1762290095.4517894,665, 1764, 0, 1
1762290095.5238616,665, 1822, 1, 1
1762290095.5942848,665, 1882, 1, 1
1762290095.6653209,665, 1942, 1, 0
1762290095.7361896,665, 2002, 1, 0
1762290095.8078854,665, 2060, 0, 0
1762290095.878038,665, 2120, 0, 0
1762290095.949546,665, 2180, 0, 1
1762290096.020627,665, 2240, 0, 1
1762290096.0918856,665, 2298, 1, 1
1762290096.1627874,665, 2358, 1, 1
1762290096.2336552,665, 2418, 1, 0
1762290096.3048637,665, 2476, 0, 0
1762290096.3757966,665, 2536, 0, 0
1762290096.4461572,665, 2596, 0, 1
1762290096.5172231,665, 2656, 0, 1
1762290096.58821,665, 2714, 1, 1
1762290096.658963,665, 2774, 1, 0
1762290096.7307482,665, 2834, 1, 0
1762290096.801862,665, 2892, 0, 0
1762290096.8728266,665, 2952, 0, 0
1762290096.9436471,665, 3012, 0, 1
1762290097.0139718,665, 3070, 1, 1
1762290097.0858963,665, 3130, 1, 1
1762290097.1572006,665, 3190, 1, 0
1762290097.2276332,665, 3248, 0, 0
1762290097.2979634,665, 3308, 0, 0
1762290097.3689628,665, 3368, 0, 1
1762290097.4399757,665, 3426, 0, 1
1762290097.5108383,665, 3486, 1, 1
1762290097.582327,665, 3546, 1, 0
1762290097.6532505,665, 3604, 0, 0
1762290097.7249436,665, 3664, 0, 0
1762290097.7948291,665, 3724, 0, 1
1762290097.8664062,665, 3782, 1, 1
1762290097.9373436,665, 3842, 1, 1
1762290098.0084393,665, 3902, 1, 0
1762290098.0790336,665, 3960, 0, 0
1762290098.150006,665, 4020, 0, 1
1762290098.221367,665, 4080, 0, 1
1762290098.2919803,665, 4138, 1, 1
1762290098.3636422,665, 4198, 1, 0
1762290098.4346533,665, 4256, 1, 0
1762290098.5051496,665, 4316, 0, 0
1762290098.5766823,665, 4376, 0, 1
1762290098.647833,665, 4434, 1, 1
1762290098.7182963,665, 4494, 1, 0
1762290098.789543,665, 4554, 1, 0
1762290098.860075,665, 4612, 0, 0
1762290098.9314246,665, 4672, 0, 1
1762290099.002014,665, 4730, 1, 1
1762290099.0733414,665, 4790, 1, 1
1762290099.1441498,665, 4850, 1, 0
1762290099.2154896,665, 4908, 0, 0
1762290099.285575,665, 4968, 0, 1
1762290099.3572252,665, 5028, 0, 1
1762290099.4280896,665, 5086, 1, 1
1762290099.500155,665, 5146, 1, 0
1762290099.5707424,665, 5204, 0, 0
1762290099.6418748,665, 5264, 0, 0
1762290099.712359,665, 5324, 0, 1
1762290099.7836976,665, 5382, 1, 1
1762290099.8542953,665, 5442, 1, 0
1762290099.9251728,665, 5500, 0, 0
1762290099.9963446,665, 5560, 0, 0
1762290100.0677395,665, 5620, 0, 1
1762290100.1387908,665, 5678, 1, 1
1762290100.209823,665, 5738, 1, 0
1762290100.2803023,665, 5796, 1, 0
1762290100.3516033,665, 5856, 0, 0
1762290100.4227514,665, 5916, 0, 1
1762290100.4938655,665, 5974, 1, 1
1762290100.5647035,664, 6034, 1, 0
1762290100.6353843,665, 6094, 1, 0
1762290100.7060695,664, 6152, 0, 0
1762290100.7770188,665, 6212, 0, 1
1762290100.8487196,665, 6270, 1, 1
1762290100.9196568,664, 6330, 1, 0
